Date,aapl_price,nasdaq_price
8/27/15,25.812386,4812.709961
8/28/15,25.896959,4828.319824
8/31/15,25.775812,4776.509766
9/1/15,24.62372,4636.100098
9/2/15,25.679802,4749.97998
9/3/15,25.229486,4733.5
9/4/15,24.978033,4683.919922
9/8/15,25.672939,4811.930176
9/9/15,25.179192,4756.529785
9/10/15,25.732378,4796.25
9/11/15,26.107267,4822.339844
9/14/15,26.358713,4805.759766
9/15/15,26.580444,4860.52002
9/16/15,26.610167,4889.240234
9/17/15,26.040979,4893.950195
9/18/15,25.933537,4827.22998
9/21/15,26.335861,4828.950195
9/22/15,25.922112,4756.720215
9/23/15,26.13241,4752.740234
9/24/15,26.287855,4734.47998
9/25/15,26.22156,4686.5
9/28/15,25.702662,4543.970215
9/29/15,24.930025,4517.319824
9/30/15,25.213484,4620.160156
10/1/15,25.048895,4627.080078
10/2/15,25.231766,4707.779785
10/5/15,25.323204,4781.259766
10/6/15,25.444357,4748.359863
10/7/15,25.323204,4791.149902
10/8/15,25.030609,4810.790039
10/9/15,25.629515,4830.470215
10/12/15,25.510645,4838.640137
10/13/15,25.554085,4796.609863
10/14/15,25.192909,4782.850098
10/15/15,25.570082,4870.100098
10/16/15,25.382637,4886.689941
10/19/15,25.540367,4905.470215
10/20/15,26.006687,4880.970215
10/21/15,26.004404,4840.120117
10/22/15,26.402151,4920.049805
10/23/15,27.220499,5031.859863
10/26/15,26.35186,5034.700195
10/27/15,26.184996,5030.149902
10/28/15,27.263931,5095.689941
10/29/15,27.551954,5074.27002
10/30/15,27.316507,5053.75
11/2/15,27.700539,5127.149902
11/3/15,28.018276,5145.129883
11/4/15,27.887989,5142.47998
11/5/15,27.759426,5127.740234
11/6/15,27.791565,5147.120117
11/9/15,27.679079,5095.299805
11/10/15,26.806717,5083.240234
11/11/15,26.655205,5067.02002
11/12/15,26.565662,5005.080078
11/13/15,25.789726,4927.879883
11/16/15,26.212133,4984.620117
11/17/15,26.099644,4986.02002
11/18/15,26.92609,5075.200195
11/19/15,27.268147,5073.640137
11/20/15,27.387524,5104.919922
11/23/15,27.031694,5102.47998
11/24/15,27.291109,5102.810059
11/25/15,27.095972,5116.140137
11/27/15,27.045464,5127.52002
11/30/15,27.157955,5108.669922
12/1/15,26.937571,5156.310059
12/2/15,26.694221,5123.220215
12/3/15,26.446295,5037.529785
12/4/15,27.325542,5142.27002
12/7/15,27.153364,5101.810059
12/8/15,27.141886,5098.240234
12/9/15,26.542707,5022.870117
12/10/15,26.668974,5045.169922
12/11/15,25.982569,4933.470215
12/14/15,25.821863,4952.22998
12/15/15,25.365023,4995.359863
12/16/15,25.560162,5071.129883
12/17/15,25.018373,5002.549805
12/18/15,24.34115,4923.080078
12/21/15,24.639591,4968.919922
12/22/15,24.616631,5001.109863
12/23/15,24.933437,5045.930176
12/24/15,24.800287,5048.490234
12/28/15,24.522509,5040.990234
12/29/15,24.963285,5107.939941
12/30/15,24.637293,5065.850098
12/31/15,24.164377,5007.410156
1/4/16,24.185045,4903.089844
1/5/16,23.578983,4891.430176
1/6/16,23.117548,4835.759766
1/7/16,22.141884,4689.430176
1/8/16,22.258965,4643.629883
1/11/16,22.619383,4637.990234
1/12/16,22.94767,4685.919922
1/13/16,22.357677,4526.060059
1/14/16,22.846653,4615
1/15/16,22.297987,4488.419922
1/19/16,22.190096,4476.950195
1/20/16,22.219933,4471.689941
1/21/16,22.107452,4472.060059
1/22/16,23.282837,4591.180176
1/25/16,22.828295,4518.490234
1/26/16,22.954559,4567.669922
1/27/16,21.446291,4468.169922
1/28/16,21.600101,4506.680176
1/29/16,22.346201,4613.950195
2/1/16,22.137293,4620.370117
2/2/16,21.689634,4516.950195
2/3/16,22.118927,4504.240234
2/4/16,22.296654,4509.560059
2/5/16,21.701149,4363.140137
2/8/16,21.929655,4283.75
2/9/16,21.925037,4268.759766
2/10/16,21.758854,4283.589844
2/11/16,21.627293,4266.839844
2/12/16,21.694229,4337.509766
2/16/16,22.305887,4435.959961
2/17/16,22.647495,4534.060059
2/18/16,22.21818,4487.540039
2/19/16,22.167397,4504.430176
2/22/16,22.36128,4570.609863
2/23/16,21.855795,4503.580078
2/24/16,22.181248,4542.609863
2/25/16,22.33358,4582.200195
2/26/16,22.368206,4590.470215
2/29/16,22.317423,4557.950195
3/1/16,23.203756,4689.600098
3/2/16,23.25453,4703.419922
3/3/16,23.427641,4707.419922
3/4/16,23.776178,4717.02002
3/7/16,23.513041,4708.25
3/8/16,23.31916,4648.819824
3/9/16,23.339933,4674.379883
3/10/16,23.351479,4662.160156
3/11/16,23.603065,4748.470215
3/14/16,23.663073,4750.279785
3/15/16,24.13855,4728.669922
3/16/16,24.459385,4763.970215
3/17/16,24.420145,4774.990234
3/18/16,24.447838,4795.649902
3/21/16,24.445536,4808.870117
3/22/16,24.632492,4821.660156
3/23/16,24.496311,4768.859863
3/24/16,24.390137,4773.5
3/28/16,24.279346,4766.790039
3/29/16,24.854076,4846.620117
3/30/16,25.288004,4869.290039
3/31/16,25.156443,4869.850098
4/1/16,25.38726,4914.540039
4/4/16,25.648077,4891.799805
4/5/16,25.345709,4843.930176
4/6/16,25.611143,4920.720215
4/7/16,25.052572,4848.370117
4/8/16,25.080275,4850.689941
4/11/16,25.163364,4833.399902
4/12/16,25.491121,4872.089844
4/13/16,25.860424,4947.419922
4/14/16,25.874269,4945.890137
4/15/16,25.35494,4938.220215
4/18/16,24.807913,4960.02002
4/19/16,24.676348,4940.330078
4/20/16,24.727125,4948.129883
4/21/16,24.459385,4945.890137
4/22/16,24.392447,4906.22998
4/25/16,24.253954,4895.790039
4/26/16,24.085464,4888.279785
4/27/16,22.578247,4863.140137
4/28/16,21.888113,4805.290039
4/29/16,21.636524,4775.359863
5/2/16,21.61344,4817.589844
5/3/16,21.968899,4763.220215
5/4/16,21.740395,4725.640137
5/5/16,21.652151,4717.089844
5/6/16,21.531393,4736.160156
5/9/16,21.547651,4750.209961
5/10/16,21.693945,4809.879883
5/11/16,21.48263,4760.689941
5/12/16,20.97871,4737.330078
5/13/16,21.020512,4717.680176
5/16/16,21.800766,4775.459961
5/17/16,21.710205,4715.72998
5/18/16,21.958672,4739.120117
5/19/16,21.875078,4712.529785
5/20/16,22.111942,4769.560059
5/23/16,22.392927,4765.779785
5/24/16,22.734287,4861.060059
5/25/16,23.133711,4894.890137
5/26/16,23.317163,4901.77002
5/27/16,23.303228,4933.5
5/31/16,23.18944,4948.049805
6/1/16,22.864334,4952.25
6/2/16,22.69249,4971.359863
6/3/16,22.738935,4942.52002
6/6/16,22.903812,4968.709961
6/7/16,22.996695,4961.75
6/8/16,22.9758,4974.640137
6/9/16,23.140676,4958.620117
6/10/16,22.950254,4894.549805
6/13/16,22.604246,4848.439941
6/14/16,22.632116,4843.549805
6/15/16,22.557802,4834.930176
6/16/16,22.653013,4844.919922
6/17/16,22.137489,4800.339844
6/20/16,22.084078,4837.209961
6/21/16,22.272173,4843.759766
6/22/16,22.188574,4833.319824
6/23/16,22.316298,4910.040039
6/24/16,21.689304,4707.97998
6/27/16,21.373482,4594.439941
6/28/16,21.733423,4691.870117
6/29/16,21.921524,4779.25
6/30/16,22.200188,4842.669922
7/1/16,22.267532,4862.569824
7/5/16,22.058525,4822.899902
7/6/16,22.183929,4859.160156
7/7/16,22.279139,4876.810059
7/8/16,22.450979,4956.759766
7/11/16,22.520653,4988.640137
7/12/16,22.622824,5022.819824
7/13/16,22.495108,5005.72998
7/14/16,22.940968,5034.060059
7/15/16,22.938644,5029.589844
7/18/16,23.182472,5055.779785
7/19/16,23.191765,5036.370117
7/20/16,23.21266,5089.930176
7/21/16,23.089582,5073.899902
7/22/16,22.910782,5100.160156
7/25/16,22.604246,5097.629883
7/26/16,22.448656,5110.049805
7/27/16,23.907001,5139.810059
7/28/16,24.229782,5154.97998
7/29/16,24.199596,5162.129883
8/1/16,24.626884,5184.200195
8/2/16,24.262297,5137.72998
8/3/16,24.566504,5159.740234
8/4/16,24.718264,5166.25
8/5/16,25.094162,5221.120117
8/8/16,25.301956,5213.140137
8/9/16,25.404686,5225.47998
8/10/16,25.21557,5204.580078
8/11/16,25.199228,5228.399902
8/12/16,25.257597,5232.890137
8/15/16,25.561115,5262.02002
8/16/16,25.537769,5227.109863
8/17/16,25.50041,5228.660156
8/18/16,25.46773,5240.149902
8/19/16,25.5331,5238.379883
8/22/16,25.334644,5244.600098
8/23/16,25.414026,5260.080078
8/24/16,25.222576,5217.689941
8/25/16,25.115168,5212.200195
8/26/16,24.968081,5218.919922
8/29/16,24.940063,5232.330078
8/30/16,24.748615,5222.990234
8/31/16,24.771959,5213.220215
9/1/16,24.919052,5227.209961
9/2/16,25.152536,5249.899902
9/6/16,25.145525,5275.910156
9/7/16,25.29962,5283.930176
9/8/16,24.636545,5259.47998
9/9/16,24.078533,5125.910156
9/12/16,24.61787,5211.890137
9/13/16,25.203892,5155.25
9/14/16,26.095778,5173.77002
9/15/16,26.983,5249.689941
9/16/16,26.831234,5244.569824
9/19/16,26.518375,5235.029785
9/20/16,26.516037,5241.350098
9/21/16,26.511372,5295.180176
9/22/16,26.761189,5339.52002
9/23/16,26.31525,5305.75
9/26/16,26.354944,5257.490234
9/27/16,26.403971,5305.709961
9/28/16,26.604755,5318.549805
9/29/16,26.191505,5269.149902
9/30/16,26.39463,5312
10/3/16,26.270885,5300.870117
10/4/16,26.382952,5289.660156
10/5/16,26.39463,5316.02002
10/6/16,26.590755,5306.850098
10/7/16,26.630442,5292.399902
10/10/16,27.095068,5328.669922
10/11/16,27.153433,5246.790039
10/12/16,27.396244,5239.02002
10/13/16,27.312201,5213.330078
10/14/16,27.463961,5214.160156
10/17/16,27.44528,5199.819824
10/18/16,27.426603,5243.839844
10/19/16,27.344889,5246.410156
10/20/16,27.330873,5241.830078
10/21/16,27.223476,5257.399902
10/24/16,27.46863,5309.830078
10/25/16,27.608713,5283.399902
10/26/16,26.987661,5250.27002
10/27/16,26.728502,5215.970215
10/28/16,26.551058,5190.100098
10/31/16,26.509039,5189.140137
11/1/16,26.030403,5153.580078
11/2/16,26.053749,5105.569824
11/3/16,25.774492,5058.410156
11/4/16,25.542156,5046.370117
11/7/16,25.910606,5166.169922
11/8/16,26.063137,5193.490234
11/9/16,26.020899,5251.069824
11/10/16,25.295752,5208.799805
11/11/16,25.44594,5237.109863
11/14/16,24.807621,5218.399902
11/15/16,25.136173,5275.620117
11/16/16,25.812037,5294.580078
11/17/16,25.802652,5333.970215
11/18/16,25.828466,5321.509766
11/21/16,26.220379,5368.859863
11/22/16,26.236801,5386.350098
11/23/16,26.103035,5380.680176
11/25/16,26.234457,5398.919922
11/28/16,26.182823,5368.810059
11/29/16,26.157005,5379.919922
11/30/16,25.936415,5323.680176
12/1/16,25.694698,5251.109863
12/2/16,25.790918,5255.649902
12/5/16,25.60552,5308.890137
12/6/16,25.802652,5333
12/7/16,26.056097,5393.759766
12/8/16,26.311905,5417.359863
12/9/16,26.741352,5444.5
12/12/16,26.588814,5412.540039
12/13/16,27.032352,5463.830078
12/14/16,27.032352,5436.669922
12/15/16,27.180204,5456.850098
12/16/16,27.215399,5437.160156
12/19/16,27.372633,5457.439941
12/20/16,27.445387,5483.939941
12/21/16,27.471193,5471.430176
12/22/16,27.290495,5447.419922
12/23/16,27.344477,5462.689941
12/27/16,27.518133,5487.439941
12/28/16,27.400793,5438.560059
12/29/16,27.393755,5432.089844
12/30/16,27.180204,5383.120117
1/3/17,27.257647,5429.080078
1/4/17,27.227135,5477
1/5/17,27.365595,5487.939941
1/6/17,27.67067,5521.060059
1/9/17,27.924124,5531.819824
1/10/17,27.952288,5551.819824
1/11/17,28.10248,5563.649902
1/12/17,27.98514,5547.490234
1/13/17,27.935858,5574.120117
1/17/17,28.161148,5538.72998
1/18/17,28.158798,5555.649902
1/19/17,28.109518,5540.080078
1/20/17,28.161148,5555.330078
1/23/17,28.17992,5552.939941
1/24/17,28.154104,5600.959961
1/25/17,28.602339,5656.339844
1/26/17,28.616417,5655.180176
1/27/17,28.618765,5660.779785
1/30/17,28.543667,5613.709961
1/31/17,28.477961,5614.790039
2/1/17,30.21456,5642.649902
2/2/17,30.16293,5636.200195
2/3/17,30.292006,5666.77002
2/6/17,30.575962,5663.549805
2/7/17,30.866959,5674.220215
2/8/17,30.98665,5682.450195
2/9/17,31.210554,5715.180176
2/10/17,31.139847,5734.129883
2/13/17,31.415609,5763.959961
2/14/17,31.823362,5782.569824
2/15/17,31.938854,5819.439941
2/16/17,31.901144,5814.899902
2/17/17,31.988348,5838.580078
2/21/17,32.219318,5865.950195
2/22/17,32.31596,5860.629883
2/23/17,32.179256,5835.509766
2/24/17,32.209896,5845.310059
2/27/17,32.273537,5861.899902
2/28/17,32.287678,5825.439941
3/1/17,32.947617,5904.029785
3/2/17,32.751999,5861.220215
3/3/17,32.945263,5870.75
3/6/17,32.841564,5849.180176
3/7/17,32.883976,5833.930176
3/8/17,32.761414,5837.549805
3/9/17,32.685997,5838.810059
3/10/17,32.794415,5861.72998
3/13/17,32.808563,5875.779785
3/14/17,32.759064,5856.819824
3/15/17,33.10553,5900.049805
3/16/17,33.159744,5900.759766
3/17/17,32.994751,5901
3/20/17,33.341225,5901.529785
3/21/17,32.9594,5793.830078
3/22/17,33.331795,5821.640137
3/23/17,33.213959,5817.689941
3/24/17,33.147964,5828.740234
3/27/17,33.204521,5840.370117
3/28/17,33.892757,5875.140137
3/29/17,33.968174,5897.549805
3/30/17,33.923389,5914.339844
3/31/17,33.85976,5911.740234
4/3/17,33.869186,5894.680176
4/4/17,34.12138,5898.609863
4/5/17,33.944603,5864.47998
4/6/17,33.85976,5878.950195
4/7/17,33.784332,5877.810059
4/10/17,33.744267,5880.930176
4/11/17,33.381294,5866.77002
4/12/17,33.42136,5836.160156
4/13/17,33.244591,5805.149902
4/17/17,33.428432,5856.790039
4/18/17,33.279953,5849.470215
4/19/17,33.157383,5863.029785
4/20/17,33.572212,5916.779785
4/21/17,33.532139,5910.52002
4/24/17,33.855049,5983.819824
4/25/17,34.064812,6025.490234
4/26/17,33.864468,6025.22998
4/27/17,33.890392,6048.939941
4/28/17,33.857399,6047.609863
5/1/17,34.547985,6091.600098
5/2/17,34.767174,6095.370117
5/3/17,34.66111,6072.549805
5/4/17,34.536198,6075.339844
5/5/17,35.108925,6100.759766
5/8/17,36.063499,6102.660156
5/9/17,36.294476,6120.589844
5/10/17,36.122414,6129.140137
5/11/17,36.434814,6115.959961
5/12/17,36.943649,6121.22998
5/15/17,36.848976,6149.669922
5/16/17,36.794544,6169.870117
5/17/17,35.559147,6011.240234
5/18/17,36.101116,6055.129883
5/19/17,36.224182,6083.700195
5/22/17,36.444286,6133.620117
5/23/17,36.399307,6138.709961
5/24/17,36.29044,6163.02002
5/25/17,36.415874,6205.259766
5/26/17,36.354347,6210.189941
5/30/17,36.368538,6203.189941
5/31/17,36.153175,6198.52002
6/1/17,36.252575,6246.830078
6/2/17,36.789806,6305.799805
6/5/17,36.43008,6295.680176
6/6/17,36.553143,6275.060059
6/7/17,36.770882,6297.379883
6/8/17,36.680946,6321.759766
6/9/17,35.258572,6207.919922
6/12/17,34.416039,6175.459961
6/13/17,34.692947,6220.370117
6/14/17,34.354515,6194.890137
6/15/17,34.148617,6165.5
6/16/17,33.670544,6151.759766
6/19/17,34.633785,6239.009766
6/20/17,34.319004,6188.029785
6/21/17,34.522545,6233.950195
6/22/17,34.465752,6236.689941
6/23/17,34.619579,6265.25
6/26/17,34.510719,6247.149902
6/27/17,34.016075,6146.620117
6/28/17,34.513077,6234.410156
6/29/17,34.004253,6144.350098
6/30/17,34.084713,6140.419922
7/3/17,33.961647,6110.060059
7/5/17,34.10128,6150.859863
7/6/17,33.779411,6089.459961
7/7/17,34.122578,6153.080078
7/10/17,34.330845,6176.390137
7/11/17,34.442081,6193.299805
7/12/17,34.491783,6261.169922
7/13/17,34.972214,6274.439941
7/14/17,35.272778,6312.470215
7/17/17,35.39584,6314.430176
7/18/17,35.518917,6344.310059
7/19/17,35.741379,6385.040039
7/20/17,35.580448,6390
7/21/17,35.563885,6387.75
7/24/17,35.994617,6410.810059
7/25/17,36.148445,6412.169922
7/26/17,36.318851,6422.75
7/27/17,35.632511,6382.189941
7/28/17,35.381649,6374.680176
7/31/17,35.199413,6348.120117
8/1/17,35.511818,6362.939941
8/2/17,37.189781,6362.649902
8/3/17,36.818214,6340.339844
8/4/17,37.012283,6351.560059
8/7/17,37.585007,6383.77002
8/8/17,37.885578,6370.459961
8/9/17,38.117516,6352.330078
8/10/17,36.903404,6216.870117
8/11/17,37.416599,6256.560059
8/14/17,37.979702,6340.22998
8/15/17,38.395504,6333.009766
8/16/17,38.241062,6345.109863
8/17/17,37.506905,6221.910156
8/18/17,37.421352,6216.529785
8/21/17,37.352451,6213.129883
8/22/17,37.963081,6297.47998
8/23/17,38.010597,6278.410156
8/24/17,37.841904,6271.330078
8/25/17,37.982082,6265.640137
8/28/17,38.36462,6283.02002
8/29/17,38.706741,6301.890137
8/30/17,38.811295,6368.310059
8/31/17,38.965725,6428.660156
9/1/17,38.977612,6435.330078
9/5/17,38.509544,6375.569824
9/6/17,38.469154,6393.310059
9/7/17,38.314716,6397.870117
9/8/17,37.689842,6360.189941
9/11/17,38.371746,6432.259766
9/12/17,38.219681,6454.279785
9/13/17,37.93219,6460.189941
9/14/17,37.606689,6429.080078
9/15/17,37.986835,6448.470215
9/18/17,37.699337,6454.640137
9/19/17,37.713596,6461.319824
9/20/17,37.081596,6456.040039
9/21/17,36.444836,6422.689941
9/22/17,36.088444,6426.919922
9/25/17,35.770065,6370.589844
9/26/17,36.385433,6380.160156
9/27/17,36.644421,6453.259766
9/28/17,36.418705,6453.450195
9/29/17,36.618282,6495.959961
10/2/17,36.544632,6516.720215
10/3/17,36.703815,6531.709961
10/4/17,36.466217,6534.629883
10/5/17,36.920029,6585.359863
10/6/17,36.898647,6590.180176
10/9/17,37.026951,6579.72998
10/10/17,37.04121,6587.25
10/11/17,37.195637,6603.549805
10/12/17,37.064968,6591.509766
10/13/17,37.300182,6605.799805
10/16/17,37.986835,6624
10/17/17,38.127018,6623.660156
10/18/17,37.958324,6624.220215
10/19/17,37.060219,6605.069824
10/20/17,37.124359,6629.049805
10/23/17,37.105354,6586.830078
10/24/17,37.326324,6598.430176
10/25/17,37.16238,6563.890137
10/26/17,37.39996,6556.77002
10/27/17,38.740013,6701.259766
10/30/17,39.611988,6698.959961
10/31/17,40.163212,6727.669922
11/1/17,39.652382,6716.529785
11/2/17,39.942249,6714.939941
11/3/17,40.985287,6764.439941
11/6/17,41.401085,6786.439941
11/7/17,41.534142,6767.779785
11/8/17,41.873901,6789.120117
11/9/17,41.788368,6750.049805
11/10/17,41.650066,6750.939941
11/13/17,41.48315,6757.600098
11/14/17,40.85603,6737.870117
11/15/17,40.317139,6706.209961
11/16/17,40.798813,6793.290039
11/17/17,40.572273,6782.790039
11/20/17,40.531734,6790.709961
11/21/17,41.28524,6862.47998
11/22/17,41.719219,6867.359863
11/24/17,41.7216,6889.160156
11/27/17,41.511768,6878.52002
11/28/17,41.268547,6912.359863
11/29/17,40.412518,6824.390137
11/30/17,40.977646,6873.970215
12/1/17,40.786873,6847.589844
12/4/17,40.488815,6775.370117
12/5/17,40.450668,6762.209961
12/6/17,40.300442,6776.379883
12/7/17,40.374363,6812.839844
12/8/17,40.38628,6840.080078
12/11/17,41.173168,6875.080078
12/12/17,40.941868,6862.319824
12/13/17,41.077789,6875.799805
12/14/17,41.065868,6856.529785
12/15/17,41.48315,6936.580078
12/18/17,42.06736,6994.759766
12/19/17,41.619068,6963.850098
12/20/17,41.573772,6960.959961
12/21/17,41.731136,6965.359863
12/22/17,41.731136,6959.959961
12/26/17,40.672428,6936.25
12/27/17,40.679577,6939.339844
12/28/17,40.794033,6950.160156
12/29/17,40.352898,6903.390137
1/2/18,41.075409,7006.899902
1/3/18,41.068249,7065.529785
1/4/18,41.259018,7077.910156
1/5/18,41.728756,7136.560059
1/8/18,41.573772,7157.390137
1/9/18,41.568996,7163.580078
1/10/18,41.55946,7153.569824
1/11/18,41.795521,7211.779785
1/12/18,42.227116,7261.060059
1/16/18,42.012512,7223.689941
1/17/18,42.706394,7298.279785
1/18/18,42.744556,7296.049805
1/19/18,42.553791,7336.379883
1/22/18,42.205662,7408.029785
1/23/18,42.215195,7460.290039
1/24/18,41.542767,7415.060059
1/25/18,40.801189,7411.160156
1/26/18,40.896564,7505.77002
1/29/18,40.050068,7466.509766
1/30/18,39.813999,7402.47998
1/31/18,39.923683,7411.47998
2/1/18,40.007137,7385.859863
2/2/18,38.271233,7240.950195
2/5/18,37.315048,6967.529785
2/6/18,38.874508,7115.879883
2/7/18,38.042324,7051.97998
2/8/18,36.995522,6777.160156
2/9/18,37.448025,6874.490234
2/12/18,38.956398,6981.959961
2/13/18,39.346642,7013.509766
2/14/18,40.072094,7143.620117
2/15/18,41.417656,7256.430176
2/16/18,41.283573,7239.470215
2/20/18,41.144714,7234.310059
2/21/18,40.95797,7218.22998
2/22/18,41.300339,7210.089844
2/23/18,42.0186,7337.390137
2/26/18,42.8494,7421.459961
2/27/18,42.710533,7330.350098
2/28/18,42.645889,7273.009766
3/1/18,41.898888,7180.560059
3/2/18,42.188595,7257.870117
3/5/18,42.334644,7330.709961
3/6/18,42.298721,7372.009766
3/7/18,41.906078,7396.649902
3/8/18,42.363365,7427.950195
3/9/18,43.091217,7560.810059
3/12/18,43.507816,7588.319824
3/13/18,43.088821,7511.009766
3/14/18,42.722504,7496.810059
3/15/18,42.772785,7481.740234
3/16/18,42.621952,7481.990234
3/19/18,41.970718,7344.240234
3/20/18,41.956352,7364.299805
3/21/18,41.005852,7345.290039
3/22/18,40.426445,7166.680176
3/23/18,39.490292,6992.669922
3/26/18,41.364979,7220.540039
3/27/18,40.304348,7008.810059
3/28/18,39.859009,6949.22998
3/29/18,40.170261,7063.450195
4/2/18,39.906895,6870.120117
4/3/18,40.316315,6941.279785
4/4/18,41.087246,7042.109863
4/5/18,41.372158,7076.549805
4/6/18,40.313915,6915.109863
4/9/18,40.713749,6950.339844
4/10/18,41.479904,7094.299805
4/11/18,41.285973,7069.029785
4/12/18,41.692986,7140.25
4/13/18,41.834251,7106.649902
4/16/18,42.095215,7156.279785
4/17/18,42.674629,7281.100098
4/18/18,42.578857,7295.240234
4/19/18,41.372158,7238.060059
4/20/18,39.677048,7146.129883
4/23/18,39.56213,7128.600098
4/24/18,39.011452,7007.350098
4/25/18,39.181446,7003.740234
4/26/18,39.317921,7118.680176
4/27/18,38.863018,7119.799805
4/30/18,39.566917,7066.27002
5/1/18,40.486298,7130.700195
5/2/18,42.274788,7100.899902
5/3/18,42.351406,7088.149902
5/4/18,44.012981,7209.620117
5/7/18,44.331417,7265.209961
5/8/18,44.544506,7266.899902
5/9/18,44.858147,7339.910156
5/10/18,45.499805,7404.970215
5/11/18,45.326752,7402.879883
5/14/18,45.220997,7411.319824
5/15/18,44.810013,7351.629883
5/16/18,45.228214,7398.299805
5/17/18,44.942196,7382.470215
5/18/18,44.778767,7354.339844
5/21/18,45.096016,7394.040039
5/22/18,44.983059,7378.459961
5/23/18,45.271469,7425.959961
5/24/18,45.220997,7424.430176
5/25/18,45.324352,7433.850098
5/29/18,45.160908,7396.589844
5/30/18,45.064774,7462.450195
5/31/18,44.913357,7442.120117
6/1/18,45.723328,7554.330078
6/4/18,46.105473,7606.459961
6/5/18,46.461178,7637.859863
6/6/18,46.622211,7689.240234
6/7/18,46.497234,7635.069824
6/8/18,46.074226,7645.509766
6/11/18,45.961262,7659.930176
6/12/18,46.213623,7703.790039
6/13/18,45.833878,7695.700195
6/14/18,45.857914,7761.040039
6/15/18,45.386845,7746.379883
6/18/18,45.362801,7747.029785
6/19/18,44.629753,7725.589844
6/20/18,44.824429,7781.509766
6/21/18,44.574471,7712.950195
6/22/18,44.444679,7692.819824
6/25/18,43.78373,7532.009766
6/26/18,44.326908,7561.629883
6/27/18,44.26202,7445.080078
6/28/18,44.58408,7503.680176
6/29/18,44.490345,7510.299805
7/2/18,44.987869,7567.689941
7/3/18,44.204338,7502.669922
7/5/18,44.560051,7586.430176
7/6/18,45.177734,7688.390137
7/9/18,45.805042,7756.200195
7/10/18,45.74976,7759.200195
7/11/18,45.156105,7716.609863
7/12/18,45.913197,7823.919922
7/13/18,45.985294,7825.97998
7/16/18,45.884354,7805.720215
7/17/18,46.014137,7855.120117
7/18/18,45.761776,7854.439941
7/19/18,46.117485,7825.299805
7/20/18,46.011734,7820.200195
7/23/18,46.052593,7841.870117
7/24/18,46.386677,7840.77002
7/25/18,46.824104,7932.240234
7/26/18,46.677498,7852.180176
7/27/18,45.901176,7737.419922
7/30/18,45.644005,7630
7/31/18,45.735332,7671.790039
8/1/18,48.429615,7707.290039
8/2/18,49.845245,7802.689941
8/3/18,49.989452,7812.009766
8/6/18,50.249031,7859.680176
8/7/18,49.77795,7883.660156
8/8/18,49.8116,7888.330078
8/9/18,50.203354,7891.779785
8/10/18,50.053829,7839.109863
8/13/18,50.377018,7819.709961
8/14/18,50.589268,7870.890137
8/15/18,50.707455,7774.120117
8/16/18,51.45031,7806.52002
8/17/18,52.477768,7816.330078
8/20/18,51.96645,7821.009766
8/21/18,51.865147,7859.169922
8/22/18,51.867561,7889.100098
8/23/18,51.973686,7878.459961
8/24/18,52.135277,7945.97998
8/27/18,52.564598,8017.899902
8/28/18,52.989086,8030.040039
8/29/18,53.78019,8109.689941
8/30/18,54.274624,8088.359863
8/31/18,54.901714,8109.540039
9/4/18,55.077785,8091.25
9/5/18,54.71841,7995.169922
9/6/18,53.809124,7922.72998
9/7/18,53.374992,7902.540039
9/10/18,52.658661,7924.160156
9/11/18,53.990028,7972.470215
9/12/18,53.319519,7954.22998
9/13/18,54.607456,8013.709961
9/14/18,53.987606,8010.040039
9/17/18,52.550129,7895.790039
9/18/18,52.636944,7956.109863
9/19/18,52.668308,7950.040039
9/20/18,53.068676,8028.22998
9/21/18,52.497063,7986.959961
9/24/18,53.251984,7993.25
9/25/18,53.589645,8007.470215
9/26/18,53.162743,7990.370117
9/27/18,54.255318,8041.970215
9/28/18,54.445869,8046.350098
10/1/18,54.812481,8037.299805
10/2/18,55.299675,7999.549805
10/3/18,55.972591,8025.089844
10/4/18,54.988544,7879.509766
10/5/18,54.096138,7788.450195
10/8/18,53.970737,7735.950195
10/9/18,54.71841,7738.02002
10/10/18,52.183517,7422.049805
10/11/18,51.722851,7329.060059
10/12/18,53.570351,7496.890137
10/15/18,52.424709,7430.740234
10/16/18,53.579994,7645.490234
10/17/18,53.348465,7642.700195
10/18/18,52.101521,7485.140137
10/19/18,52.895027,7449.029785
10/22/18,53.218216,7468.629883
10/23/18,53.719891,7437.540039
10/24/18,51.877209,7108.399902
10/25/18,53.013206,7318.339844
10/26/18,52.169044,7167.209961
10/29/18,51.189827,7050.290039
10/30/18,51.445484,7161.649902
10/31/18,52.78648,7305.899902
11/1/18,53.596878,7434.060059
11/2/18,50.041767,7356.990234
11/5/18,48.62117,7328.850098
11/6/18,49.146954,7375.959961
11/7/18,50.637501,7570.75
11/8/18,50.460819,7530.879883
11/9/18,49.487858,7406.899902
11/12/18,46.994961,7200.870117
11/13/18,46.525406,7200.870117
11/14/18,45.211201,7136.390137
11/15/18,46.32695,7259.029785
11/16/18,46.840057,7247.870117
11/19/18,44.983685,7028.47998
11/20/18,42.834454,6908.819824
11/21/18,42.786053,6972.25
11/23/18,41.699333,6938.97998
11/26/18,42.263268,7081.850098
11/27/18,42.171295,7082.700195
11/28/18,43.7929,7291.589844
11/29/18,43.456463,7273.080078
11/30/18,43.221706,7330.540039
12/3/18,44.731972,7441.509766
12/4/18,42.764271,7158.430176
